ID,Project Code,PQ #,PO / SO #,ASN/DN #,Country,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,PQ First Sent to Client Date,PO Sent to Vendor Date
8185,116-ZA-T01,Pre-PQ Process,SCMS-14050,ASN-1251,South Africa,PMO - US,Direct Drop,DDP,N/A,Pre-PQ Process,11/12/2007
8186,116-ZA-T01,Pre-PQ Process,SCMS-14050,ASN-1251,South Africa,PMO - US,Direct Drop,DDP,N/A,Pre-PQ Process,11/12/2007
8192,107-RW-T01,Pre-PQ Process,SCMS-14220,ASN-1305,Rwanda,PMO - US,Direct Drop,CIP,Air,Pre-PQ Process,11/21/2007
8204,102-BW-T01,Pre-PQ Process,SCMS-14600,ASN-1154,Botswana,PMO - US,Direct Drop,CIF,Air,Pre-PQ Process,11/27/2007
8207,107-RW-T01,Pre-PQ Process,SCMS-14730,ASN-1066,Rwanda,PMO - US,Direct Drop,CIP,Air,Pre-PQ Process,12/3/2007
8209,100-KZ-T01,Pre-PQ Process,SCMS-14780,ASN-1139,Kazakhstan,PMO - US,Direct Drop,DDP,Air,Pre-PQ Process,11/30/2007
8213,102-NG-T01,Pre-PQ Process,SCMS-15060,ASN-1366,Nigeria,PMO - US,Direct Drop,DDP,N/A,Pre-PQ Process,12/20/2007
8218,109-TZ-T01,Pre-PQ Process,SCMS-15220,ASN-1696,Tanzania,PMO - US,Direct Drop,CIP,Air,Pre-PQ Process,12/10/2007
8231,100-HT-T01,Pre-PQ Process,SCMS-15470,ASN-2759,Haiti,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,1/5/2008
8258,116-ZA-T01,Pre-PQ Process,SCMS-16600,ASN-1520,South Africa,PMO - US,Direct Drop,DDP,N/A,Pre-PQ Process,1/4/2008
8263,102-NG-T01,Pre-PQ Process,SCMS-16890,ASN-2267,Nigeria,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,1/29/2008
8264,102-NG-T01,Pre-PQ Process,SCMS-16900,ASN-1410,Nigeria,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,1/29/2008
8271,128-BJ-T01,Pre-PQ Process,SCMS-17290,ASN-1355,Benin,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,2/6/2008
8315,106-HT-T01,Pre-PQ Process,SCMS-18270,ASN-1463,Haiti,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,2/27/2008
8316,104-CI-T01,Pre-PQ Process,SCMS-18330,ASN-3024,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,2/27/2008
8317,111-MZ-T01,Pre-PQ Process,SCMS-18340,ASN-1747,Mozambique,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,2/27/2008
8344,129-KG-T01,Pre-PQ Process,SCMS-19120,ASN-2356,Kyrgyzstan,PMO - US,Direct Drop,DDP,Air,Pre-PQ Process,3/18/2008
8378,108-VN-T01,Pre-PQ Process,SCMS-20360,ASN-2043,Vietnam,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,3/31/2008
8437,102-BW-T01,Pre-PQ Process,SCMS-22700,ASN-1908,Botswana,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,4/28/2008
8438,102-BW-T01,Pre-PQ Process,SCMS-22700,ASN-1909,Botswana,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,4/28/2008
8440,102-BW-T01,Pre-PQ Process,SCMS-22740,ASN-2400,Botswana,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,4/28/2008
8459,108-VN-T01,Pre-PQ Process,SCMS-23300,ASN-2485,Vietnam,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,5/13/2008
8460,108-VN-T01,Pre-PQ Process,SCMS-23340,ASN-2277,Vietnam,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,5/13/2008
8461,108-VN-T01,Pre-PQ Process,SCMS-23440,ASN-2335,Vietnam,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,5/13/2008
8462,108-VN-T01,Pre-PQ Process,SCMS-23450,ASN-2336,Vietnam,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,5/14/2008
8470,125-HT-T01,Pre-PQ Process,SCMS-23580,ASN-1821,Haiti,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,5/13/2008
8475,106-HT-T01,Pre-PQ Process,SCMS-23790,ASN-2146,Haiti,PMO - US,Direct Drop,CIP,Air,Pre-PQ Process,5/20/2008
8554,110-ZM-T01,Pre-PQ Process,SCMS-25710,ASN-2843,Zambia,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,6/20/2008
8603,108-VN-T01,Pre-PQ Process,SCMS-27300,ASN-2855,Vietnam,PMO - US,Direct Drop,FCA,Air,Pre-PQ Process,7/24/2008
8604,108-VN-T01,Pre-PQ Process,SCMS-27310,ASN-2809,Vietnam,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,7/24/2008
8605,108-VN-T01,Pre-PQ Process,SCMS-27320,ASN-2792,Vietnam,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,7/24/2008
8616,106-HT-T01,Pre-PQ Process,SCMS-27880,ASN-2378,Haiti,PMO - US,Direct Drop,FCA,Air,Pre-PQ Process,8/5/2008
8642,117-ET-T01,Pre-PQ Process,SCMS-28710,ASN-2575,Ethiopia,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,8/22/2008
8648,133-NG-T01,Pre-PQ Process,SCMS-28870,ASN-2794,Nigeria,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,8/26/2008
8692,131-NG-T01,Pre-PQ Process,SCMS-30500,ASN-2896,Nigeria,PMO - US,Direct Drop,CIP,Air,Pre-PQ Process,9/23/2008
8693,131-NG-T01,Pre-PQ Process,SCMS-30501,ASN-3706,Nigeria,PMO - US,Direct Drop,CIP,Air,Pre-PQ Process,9/23/2008
8713,102-BW-T01,Pre-PQ Process,SCMS-31360,ASN-2737,Botswana,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,10/2/2008
8714,110-ZM-T01,Pre-PQ Process,SCMS-31390,ASN-3508,Zambia,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,10/2/2008
8735,111-MZ-T01,Pre-PQ Process,SCMS-31750,ASN-3507,Mozambique,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,10/14/2008
8737,119-NA-T01,Pre-PQ Process,SCMS-31790,ASN-2947,Namibia,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,10/14/2008
8738,119-NA-T01,Pre-PQ Process,SCMS-31800,ASN-3210,Namibia,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,10/14/2008
8760,141-NA-T01,Pre-PQ Process,SCMS-32420,ASN-3079,Namibia,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,10/24/2008
8770,117-ET-T01,Pre-PQ Process,SCMS-32640,ASN-2936,Ethiopia,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,10/27/2008
8802,109-TZ-T01,Pre-PQ Process,SCMS-34430,ASN-3699,Tanzania,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,12/2/2008
8803,109-TZ-T01,Pre-PQ Process,SCMS-34690,ASN-3853,Tanzania,PMO - US,Direct Drop,CIP,Air,Pre-PQ Process,12/30/2008
8864,109-TZ-T01,Pre-PQ Process,SCMS-36490,ASN-3170,Tanzania,PMO - US,Direct Drop,FCA,Air,Pre-PQ Process,12/30/2008
8892,108-VN-T01,Pre-PQ Process,SCMS-37200,ASN-3630,Vietnam,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,1/16/2009
8893,108-VN-T01,Pre-PQ Process,SCMS-37190,ASN-3522,Vietnam,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,1/16/2009
8909,144-BW-T01,Pre-PQ Process,SCMS-38050,ASN-3424,Botswana,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,2/6/2009
8922,109-TZ-T01,Pre-PQ Process,SCMS-38410,ASN-4381,Tanzania,PMO - US,Direct Drop,FCA,Air,Pre-PQ Process,2/5/2009
8951,107-RW-T01,Pre-PQ Process,SCMS-38680,ASN-3697,Rwanda,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,2/18/2009
8989,107-RW-T01,Pre-PQ Process,SCMS-30311,ASN-3852,Rwanda,PMO - US,Direct Drop,CIP,Air,Pre-PQ Process,10/21/2008
8996,106-HT-T01,Pre-PQ Process,SCMS-39940,ASN-3753,Haiti,PMO - US,Direct Drop,FCA,Air,Pre-PQ Process,3/4/2009
9000,106-HT-T01,Pre-PQ Process,SCMS-40050,ASN-3743,Haiti,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,3/6/2009
9002,106-HT-T01,Pre-PQ Process,SCMS-40060,ASN-3712,Haiti,PMO - US,Direct Drop,FCA,Air,Pre-PQ Process,3/6/2009
9034,116-ZA-T01,Pre-PQ Process,SCMS-41100,ASN-4668,South Africa,PMO - US,Direct Drop,DDP,Air,Pre-PQ Process,3/13/2009
9053,116-ZA-T01,Pre-PQ Process,SCMS-41588,ASN-4359,South Africa,PMO - US,Direct Drop,DDP,Air,Pre-PQ Process,3/27/2009
9054,116-ZA-T01,Pre-PQ Process,SCMS-41585,ASN-4386,South Africa,PMO - US,Direct Drop,DDP,Air,Pre-PQ Process,3/27/2009
9055,116-ZA-T01,Pre-PQ Process,SCMS-41586,ASN-4387,South Africa,PMO - US,Direct Drop,DDP,Air,Pre-PQ Process,3/27/2009
9056,116-ZA-T01,Pre-PQ Process,SCMS-41587,ASN-4602,South Africa,PMO - US,Direct Drop,DDP,Air,Pre-PQ Process,3/27/2009
9078,116-ZA-T01,Pre-PQ Process,SCMS-47390,ASN-4402,South Africa,PMO - US,Direct Drop,DDP,Truck,Pre-PQ Process,4/2/2009
9080,116-ZA-T01,Pre-PQ Process,SCMS-47320,ASN-4224,South Africa,PMO - US,Direct Drop,DDP,Truck,Pre-PQ Process,4/2/2009
9081,116-ZA-T01,Pre-PQ Process,SCMS-47500,ASN-4332,South Africa,PMO - US,Direct Drop,DDP,Truck,Pre-PQ Process,4/2/2009
9085,104-CI-T01,Pre-PQ Process,SCMS-42600,ASN-4242,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,4/2/2009
9086,110-ZM-T01,Pre-PQ Process,SCMS-42640,ASN-4439,Zambia,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,4/2/2009
9088,106-HT-T01,Pre-PQ Process,SCMS-42680,ASN-3808,Haiti,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,4/2/2009
9089,106-HT-T01,Pre-PQ Process,SCMS-42690,ASN-4799,Haiti,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,4/2/2009
9090,106-HT-T01,Pre-PQ Process,SCMS-42700,ASN-4005,Haiti,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,4/2/2009
9093,112-NG-T01,Pre-PQ Process,SCMS-42830,ASN-3984,Nigeria,PMO - US,Direct Drop,FCA,Air,Pre-PQ Process,4/1/2009
9095,102-KE-T01,Pre-PQ Process,SCMS-42981,ASN-4647,Kenya,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,5/14/2009
9096,102-KE-T01,Pre-PQ Process,SCMS-42990,ASN-3894,Kenya,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,4/4/2009
9100,133-NG-T01,Pre-PQ Process,SCMS-43320,ASN-4100,Nigeria,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,4/9/2009
9145,139-NA-T01,Pre-PQ Process,SCMS-44710,ASN-3897,Namibia,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,4/20/2009
9151,108-VN-T01,Pre-PQ Process,SCMS-45010,ASN-4303,Vietnam,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,4/29/2009
9154,108-VN-T01,Pre-PQ Process,SCMS-45070,ASN-4419,Vietnam,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,4/29/2009
9173,119-NA-T01,Pre-PQ Process,SCMS-45630,ASN-4079,Namibia,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,5/8/2009
9179,102-BW-T01,Pre-PQ Process,SCMS-46110,ASN-4184,Botswana,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,5/18/2009
9187,108-VN-T01,Pre-PQ Process,SCMS-46540,ASN-4487,Vietnam,PMO - US,Direct Drop,CIP,Air,Pre-PQ Process,5/27/2009
9200,116-ZA-T01,Pre-PQ Process,SCMS-47050,ASN-4819,South Africa,PMO - US,Direct Drop,DDP,Truck,Pre-PQ Process,6/5/2009
9201,116-ZA-T01,Pre-PQ Process,SCMS-47050,ASN-4819,South Africa,PMO - US,Direct Drop,DDP,Truck,Pre-PQ Process,6/5/2009
9202,116-ZA-T01,Pre-PQ Process,SCMS-47052,ASN-5370,South Africa,PMO - US,Direct Drop,DDP,Truck,Pre-PQ Process,6/5/2009
9225,123-NG-T01,Pre-PQ Process,SCMS-48440,ASN-4596,Nigeria,PMO - US,Direct Drop,FCA,Air,Pre-PQ Process,7/13/2009
9316,102-NG-T01,Pre-PQ Process,SCMS-694,ASN-582,Nigeria,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,6/6/2007
9321,104-CI-T01,Pre-PQ Process,SCMS-698,ASN-727,Côte d'Ivoire,PMO - US,Direct Drop,CIP,Air,Pre-PQ Process,7/13/2007
9331,108-VN-T01,Pre-PQ Process,SCMS-749,ASN-737,Vietnam,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,7/3/2007
9352,109-TZ-T01,Pre-PQ Process,SCMS-10350,ASN-1933,Tanzania,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,10/23/2007
9353,102-BW-T01,Pre-PQ Process,SCMS-10390,ASN-644,Botswana,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,7/31/2007
9366,108-VN-T01,Pre-PQ Process,SCMS-10980,ASN-1016,Vietnam,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,7/4/2007
9389,102-GY-T01,Pre-PQ Process,SCMS-11660,ASN-766,Guyana,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,8/28/2007
9390,113-ZW-T01,Pre-PQ Process,SCMS-11680,ASN-746,Zimbabwe,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,8/28/2007
9422,107-RW-T01,Pre-PQ Process,SCMS-13010,ASN-904,Rwanda,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,10/18/2007
9487,107-RW-T01,Pre-PQ Process,SCMS-14150,ASN-1085,Rwanda,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,11/19/2007
9488,107-RW-T01,Pre-PQ Process,SCMS-14150,ASN-1085,Rwanda,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,11/19/2007
9489,108-VN-T01,Pre-PQ Process,SCMS-14201,ASN-1172,Vietnam,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,11/21/2007
9499,107-RW-T01,Pre-PQ Process,SCMS-14730,ASN-1067,Rwanda,PMO - US,Direct Drop,CIP,Air,Pre-PQ Process,12/3/2007
9530,100-HT-T01,Pre-PQ Process,SCMS-15490,ASN-4374,Haiti,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,1/8/2008
9536,100-HT-T01,Pre-PQ Process,SCMS-15870,ASN-1319,Haiti,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,1/3/2008
9550,117-ET-T01,Pre-PQ Process,SCMS-16220,ASN-1329,Ethiopia,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,1/3/2008
9564,116-ZA-T01,Pre-PQ Process,SCMS-16600,ASN-2292,South Africa,PMO - US,Direct Drop,DDP,N/A,Pre-PQ Process,1/4/2008
9565,116-ZA-T01,Pre-PQ Process,SCMS-16600,ASN-1526,South Africa,PMO - US,Direct Drop,DDP,N/A,Pre-PQ Process,1/4/2008
9566,116-ZA-T01,Pre-PQ Process,SCMS-16600,ASN-1520,South Africa,PMO - US,Direct Drop,DDP,N/A,Pre-PQ Process,1/4/2008
9567,116-ZA-T01,Pre-PQ Process,SCMS-16600,ASN-1520,South Africa,PMO - US,Direct Drop,DDP,N/A,Pre-PQ Process,1/4/2008
9578,106-HT-T01,Pre-PQ Process,SCMS-16700,ASN-1327,Haiti,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,2/4/2008
9579,102-NG-T01,Pre-PQ Process,SCMS-16880,ASN-1592,Nigeria,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,1/7/2008
9585,111-MZ-T01,Pre-PQ Process,SCMS-17260,ASN-2532,Mozambique,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,2/6/2008
9603,116-ZA-T01,Pre-PQ Process,SCMS-17630,ASN-1532,South Africa,PMO - US,Direct Drop,DDP,Truck,Pre-PQ Process,1/21/2008
9628,102-GY-T01,Pre-PQ Process,SCMS-18480,ASN-1503,Guyana,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,2/28/2008
9629,117-ET-T01,Pre-PQ Process,SCMS-18520,ASN-1591,Ethiopia,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,2/29/2008
9639,106-HT-T01,Pre-PQ Process,SCMS-18720,ASN-1610,Haiti,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,3/11/2008
9640,102-GY-T01,Pre-PQ Process,SCMS-18800,ASN-1613,Guyana,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,3/13/2008
9655,116-ZA-T01,Pre-PQ Process,SCMS-19800,ASN-1665,South Africa,PMO - US,Direct Drop,DDP,Truck,Pre-PQ Process,2/20/2008
9656,116-ZA-T01,Pre-PQ Process,SCMS-19800,ASN-1665,South Africa,PMO - US,Direct Drop,DDP,Truck,Pre-PQ Process,2/20/2008
9657,116-ZA-T01,Pre-PQ Process,SCMS-19800,ASN-1665,South Africa,PMO - US,Direct Drop,DDP,Truck,Pre-PQ Process,2/20/2008
9658,116-ZA-T01,Pre-PQ Process,SCMS-19800,ASN-1665,South Africa,PMO - US,Direct Drop,DDP,Truck,Pre-PQ Process,2/20/2008
9669,108-VN-T01,Pre-PQ Process,SCMS-20200,ASN-2017,Vietnam,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,3/31/2008
9673,108-VN-T01,Pre-PQ Process,SCMS-20520,ASN-1794,Vietnam,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,3/31/2008
9675,108-VN-T01,Pre-PQ Process,SCMS-20540,ASN-2044,Vietnam,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,3/31/2008
9676,108-VN-T01,Pre-PQ Process,SCMS-20541,ASN-1793,Vietnam,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,4/10/2008
9694,116-ZA-T01,Pre-PQ Process,SCMS-21460,ASN-1667,South Africa,PMO - US,Direct Drop,DDP,N/A,Pre-PQ Process,4/4/2008
9749,108-VN-T01,Pre-PQ Process,SCMS-23360,ASN-2490,Vietnam,PMO - US,Direct Drop,FCA,Air,Pre-PQ Process,5/15/2008
9750,108-VN-T01,Pre-PQ Process,SCMS-23440,ASN-2335,Vietnam,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,5/13/2008
9804,117-ET-T01,Pre-PQ Process,SCMS-24890,ASN-2218,Ethiopia,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,6/10/2008
9815,113-ZW-T01,Pre-PQ Process,SCMS-25300,ASN-2997,Zimbabwe,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,6/12/2008
9836,107-RW-T01,Pre-PQ Process,SCMS-25910,ASN-2390,Rwanda,PMO - US,Direct Drop,CIP,Air,Pre-PQ Process,8/6/2008
9841,112-NG-T01,Pre-PQ Process,SCMS-26290,ASN-2106,Nigeria,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,6/30/2008
9842,112-NG-T01,Pre-PQ Process,SCMS-26290,ASN-2106,Nigeria,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,6/30/2008
9866,133-NG-T01,Pre-PQ Process,SCMS-27060,ASN-2438,Nigeria,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,7/18/2008
9874,108-VN-T01,Pre-PQ Process,SCMS-27330,ASN-2861,Vietnam,PMO - US,Direct Drop,CIP,Air,Pre-PQ Process,7/23/2008
9916,123-NG-T01,Pre-PQ Process,SCMS-28390,ASN-2367,Nigeria,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,8/15/2008
9918,108-VN-T01,Pre-PQ Process,SCMS-26171,ASN-2515,Vietnam,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,7/1/2008
9933,117-ET-T01,Pre-PQ Process,SCMS-28700,ASN-2720,Ethiopia,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,8/22/2008
9939,119-NA-T01,Pre-PQ Process,SCMS-28850,ASN-2513,Namibia,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,8/26/2008
9952,104-CI-T01,Pre-PQ Process,SCMS-29340,ASN-2921,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,9/3/2008
9960,111-MZ-T01,Pre-PQ Process,SCMS-29440,ASN-2403,Mozambique,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,8/29/2008
10062,108-VN-T01,Pre-PQ Process,SCMS-31730,ASN-3313,Vietnam,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,10/21/2008
10063,113-ZW-T01,Pre-PQ Process,SCMS-31850,ASN-2711,Zimbabwe,PMO - US,Direct Drop,CIP,Air,Pre-PQ Process,10/10/2008
10085,117-ET-T01,Pre-PQ Process,SCMS-32410,ASN-3178,Ethiopia,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,10/22/2008
10086,117-ET-T01,Pre-PQ Process,SCMS-32410,ASN-3259,Ethiopia,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,10/22/2008
10089,102-BW-T01,Pre-PQ Process,SCMS-32490,ASN-2941,Botswana,PMO - US,Direct Drop,DDP,Truck,Pre-PQ Process,10/21/2008
10102,133-NG-T01,Pre-PQ Process,SCMS-32920,ASN-2909,Nigeria,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,10/30/2008
10126,109-TZ-T01,Pre-PQ Process,SCMS-34690,ASN-3853,Tanzania,PMO - US,Direct Drop,CIP,Air,Pre-PQ Process,12/30/2008
10155,102-GY-T01,Pre-PQ Process,SCMS-35540,ASN-3208,Guyana,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,12/11/2008
10228,108-VN-T01,Pre-PQ Process,SCMS-37160,ASN-3561,Vietnam,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,1/16/2009
10229,108-VN-T01,Pre-PQ Process,SCMS-37170,ASN-3562,Vietnam,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,1/16/2009
10239,110-ZM-T01,Pre-PQ Process,SCMS-37780,ASN-3698,Zambia,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,1/27/2009
10240,109-TZ-T01,Pre-PQ Process,SCMS-37800,ASN-3479,Tanzania,PMO - US,Direct Drop,DDP,Truck,Pre-PQ Process,1/26/2009
10246,108-VN-T01,Pre-PQ Process,SCMS-31731,ASN-3455,Vietnam,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,10/21/2008
10282,107-RW-T01,Pre-PQ Process,SCMS-38670,ASN-3678,Rwanda,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,2/18/2009
10298,104-CI-T01,Pre-PQ Process,SCMS-39430,ASN-3761,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,2/24/2009
10350,116-ZA-T01,Pre-PQ Process,SCMS-41100,ASN-4018,South Africa,PMO - US,Direct Drop,DDP,Air,Pre-PQ Process,3/13/2009
10351,116-ZA-T01,Pre-PQ Process,SCMS-50670,ASN-4609,South Africa,PMO - US,Direct Drop,DDP,Air,Pre-PQ Process,3/13/2009
10364,116-ZA-T01,Pre-PQ Process,SCMS-41582,ASN-4304,South Africa,PMO - US,Direct Drop,DDP,Air,Pre-PQ Process,3/27/2009
10365,116-ZA-T01,Pre-PQ Process,SCMS-41585,ASN-4386,South Africa,PMO - US,Direct Drop,DDP,Air,Pre-PQ Process,3/27/2009
10366,116-ZA-T01,Pre-PQ Process,SCMS-41585,ASN-4386,South Africa,PMO - US,Direct Drop,DDP,Air,Pre-PQ Process,3/27/2009
10367,116-ZA-T01,Pre-PQ Process,SCMS-49550,ASN-4610,South Africa,PMO - US,Direct Drop,DDP,Truck,Pre-PQ Process,3/27/2009
10368,116-ZA-T01,Pre-PQ Process,SCMS-49530,ASN-4613,South Africa,PMO - US,Direct Drop,DDP,Truck,Pre-PQ Process,3/27/2009
10386,102-GY-T01,Pre-PQ Process,SCMS-42310,ASN-3896,Guyana,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,3/30/2009
10388,116-ZA-T01,Pre-PQ Process,SCMS-47320,ASN-4224,South Africa,PMO - US,Direct Drop,DDP,Truck,Pre-PQ Process,4/2/2009
10389,116-ZA-T01,Pre-PQ Process,SCMS-47320,ASN-4224,South Africa,PMO - US,Direct Drop,DDP,Truck,Pre-PQ Process,4/2/2009
10390,116-ZA-T01,Pre-PQ Process,SCMS-47380,ASN-4285,South Africa,PMO - US,Direct Drop,DDP,Truck,Pre-PQ Process,4/2/2009
10395,106-HT-T01,Pre-PQ Process,SCMS-42710,ASN-4322,Haiti,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,4/2/2009
10401,102-KE-T01,Pre-PQ Process,SCMS-42960,ASN-4500,Kenya,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,4/6/2009
10406,133-NG-T01,Pre-PQ Process,SCMS-43321,ASN-4294,Nigeria,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,5/14/2009
10416,107-RW-T01,Pre-PQ Process,SCMS-43790,ASN-4460,Rwanda,PMO - US,Direct Drop,CIP,Air,Pre-PQ Process,4/15/2009
10438,108-VN-T01,Pre-PQ Process,SCMS-45050,ASN-4446,Vietnam,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,4/29/2009
10446,139-NA-T01,Pre-PQ Process,SCMS-45430,ASN-4660,Namibia,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,5/4/2009
10464,119-NA-T01,Pre-PQ Process,SCMS-46050,ASN-4658,Namibia,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,5/18/2009
10472,100-BW-T01,Pre-PQ Process,SCMS-46460,ASN-4185,Botswana,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,5/26/2009
10476,108-VN-T01,Pre-PQ Process,SCMS-46570,ASN-4710,Vietnam,PMO - US,Direct Drop,CIP,Air,Pre-PQ Process,5/27/2009
10477,119-NA-T01,Pre-PQ Process,SCMS-46810,ASN-4412,Namibia,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,6/1/2009
10498,116-ZA-T01,Pre-PQ Process,SCMS-47050,ASN-4819,South Africa,PMO - US,Direct Drop,DDP,Truck,Pre-PQ Process,6/5/2009
10499,116-ZA-T01,Pre-PQ Process,SCMS-47051,ASN-4837,South Africa,PMO - US,Direct Drop,DDP,Truck,Pre-PQ Process,6/5/2009
10500,116-ZA-T01,Pre-PQ Process,SCMS-47052,ASN-5369,South Africa,PMO - US,Direct Drop,DDP,Truck,Pre-PQ Process,6/5/2009
10501,116-ZA-T01,Pre-PQ Process,SCMS-47060,ASN-4815,South Africa,PMO - US,Direct Drop,DDP,Truck,Pre-PQ Process,6/5/2009
10503,110-ZM-T01,Pre-PQ Process,SCMS-54620,ASN-5365,Zambia,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,10/5/2009
